lsoa_code,ward_code
E01013009,E05001698
E01013010,E05001698
E01013011,E05001698
E01013012,E05001698
E01013013,E05001698
E01013014,E05001698
E01013015,E05001699
E01013016,E05001699
E01013017,E05001699
E01013018,E05001700
E01013019,E05001700
E01013020,E05001700
E01013021,E05001700
E01013022,E05001700
E01013023,E05001700
E01013024,E05001700
E01013025,E05001700
E01013026,E05001700
E01013027,E05001701
E01013028,E05001701
E01013029,E05001701
E01013030,E05001701
E01013031,E05001701
E01013032,E05001701
E01013033,E05001701
E01013034,E05001701
E01013035,E05001701
E01013036,E05001702
E01013037,E05001702
E01013038,E05001702
E01013039,E05001702
E01013040,E05001702
E01013041,E05001702
E01013042,E05001702
E01013043,E05001702
E01013044,E05001702
E01013045,E05001702
E01013046,E05001703
E01013047,E05001703
E01013048,E05001703
E01013049,E05001703
E01013050,E05001703
E01013051,E05001703
E01013053,E05015474
E01013054,E05015474
E01013055,E05015474
E01013056,E05015474
E01013057,E05015474
E01013058,E05015474
E01013059,E05015474
E01013060,E05015474
E01013061,E05015474
E01013062,E05001705
E01013063,E05001705
E01013064,E05001705
E01013065,E05001705
E01013066,E05001705
E01013067,E05001705
E01013068,E05001705
E01013069,E05001705
E01013070,E05001705
E01013071,E05001705
E01013072,E05001706
E01013073,E05001706
E01013074,E05001706
E01013075,E05001706
E01013076,E05001706
E01013077,E05001706
E01013078,E05001707
E01013079,E05001707
E01013080,E05001707
E01013081,E05001707
E01013082,E05001707
E01013083,E05001707
E01013084,E05001707
E01013085,E05001707
E01013086,E05001707
E01013087,E05001707
E01013088,E05001708
E01013089,E05001708
E01013090,E05001708
E01013091,E05001708
E01013092,E05001708
E01013093,E05001708
E01013094,E05001709
E01013095,E05001709
E01013096,E05001709
E01013097,E05001709
E01013098,E05001709
E01013099,E05001709
E01013100,E05001709
E01013101,E05001709
E01013102,E05001709
E01013103,E05001710
E01013104,E05001710
E01013105,E05001710
E01013106,E05001710
E01013107,E05001710
E01013108,E05001710
E01013110,E05001711
E01013111,E05001711
E01013112,E05001711
E01013113,E05001711
E01013114,E05001711
E01013115,E05001711
E01013116,E05001711
E01013117,E05001711
E01013118,E05001711
E01013119,E05015475
E01013120,E05015475
E01013121,E05015475
E01013122,E05015475
E01013123,E05015475
E01013124,E05015475
E01013125,E05015475
E01013126,E05015475
E01013127,E05015475
E01013128,E05001713
E01013129,E05001713
E01013130,E05001713
E01013131,E05001713
E01013132,E05001713
E01013133,E05001713
E01013134,E05001713
E01013135,E05001713
E01013136,E05001714
E01013138,E05001714
E01013140,E05001714
E01013141,E05001714
E01013142,E05001714
E01013143,E05001714
E01013144,E05001715
E01013145,E05001715
E01013146,E05001715
E01013147,E05001715
E01013148,E05001715
E01013149,E05001715
E01013150,E05001715
E01013151,E05001716
E01013152,E05001716
E01013153,E05001716
E01013154,E05001716
E01013155,E05001716
E01013156,E05001716
E01013157,E05001716
E01013158,E05001717
E01013159,E05001717
E01013160,E05001717
E01013161,E05001717
E01013162,E05001717
E01013163,E05001717
E01013164,E05001717
E01013165,E05001717
E01013167,E05001718
E01013170,E05001718
E01013171,E05001718
E01013172,E05001718
E01013173,E05001719
E01013174,E05001719
E01013175,E05001719
E01013176,E05001719
E01013177,E05001719
E01013178,E05001719
E01013179,E05001719
E01013180,E05001719
E01013181,E05001720
E01013182,E05001720
E01013183,E05001720
E01013184,E05001720
E01013185,E05001720
E01013186,E05001720
E01013187,E05001720
E01013188,E05001720
E01013189,E05001721
E01013191,E05001721
E01013192,E05001721
E01013193,E05001721
E01013194,E05001721
E01013195,E05001722
E01013196,E05001722
E01013197,E05001722
E01013198,E05001722
E01013199,E05001722
E01013200,E05001722
E01013201,E05001722
E01013202,E05001722
E01013203,E05001722
E01013204,E05001723
E01013205,E05001723
E01013206,E05001723
E01013207,E05001723
E01013208,E05001723
E01013209,E05001723
E01013210,E05001723
E01013211,E05001723
E01013212,E05001723
E01013213,E05001724
E01013214,E05001724
E01013215,E05001724
E01013216,E05001724
E01013217,E05001724
E01013218,E05001725
E01013219,E05001725
E01013220,E05001725
E01013221,E05001725
E01013222,E05001725
E01013224,E05001726
E01013225,E05001726
E01013226,E05001726
E01013227,E05001727
E01013228,E05001727
E01013229,E05001727
E01013231,E05001727
E01013233,E05001727
E01013234,E05001727
E01013236,E05015074
E01013237,E05015074
E01013238,E05015074
E01013239,E05015074
E01013241,E05015076
E01013242,E05015076
E01013243,E05015076
E01013244,E05015076
E01013245,E05015077
E01013246,E05015077
E01013247,E05015077
E01013248,E05015077
E01013249,E05015077
E01013250,E05015078
E01013251,E05015078
E01013252,E05015078
E01013253,E05015078
E01013254,E05015079
E01013255,E05015079
E01013256,E05015079
E01013257,E05015079
E01013258,E05015079
E01013259,E05015079
E01013260,E05015080
E01013261,E05015080
E01013262,E05015080
E01013263,E05015080
E01013264,E05015080
E01013265,E05015080
E01013266,E05015080
E01013267,E05015081
E01013268,E05015081
E01013269,E05015081
E01013270,E05015081
E01013271,E05015081
E01013272,E05015081
E01013273,E05015081
E01013274,E05015085
E01013275,E05015082
E01013276,E05015082
E01013277,E05015082
E01013278,E05015083
E01013279,E05015083
E01013280,E05015083
E01013281,E05015083
E01013282,E05015083
E01013283,E05015083
E01013284,E05015083
E01013285,E05015083
E01013286,E05015084
E01013287,E05015084
E01013288,E05015085
E01013289,E05015085
E01013290,E05015085
E01013291,E05015085
E01013292,E05015085
E01013293,E05015085
E01013294,E05015085
E01013295,E05015086
E01013296,E05015086
E01013297,E05015086
E01013298,E05015086
E01013299,E05015086
E01013300,E05015086
E01013301,E05015086
E01013302,E05015086
E01013303,E05015087
E01013304,E05015087
E01013305,E05015087
E01013306,E05015087
E01013307,E05015087
E01013308,E05015087
E01013309,E05015087
E01013310,E05015088
E01013311,E05015088
E01013312,E05015088
E01013313,E05015088
E01013314,E05015088
E01013315,E05015089
E01013316,E05015089
E01013317,E05015089
E01013318,E05015089
E01013319,E05015089
E01013320,E05015074
E01013321,E05015089
E01013322,E05015091
E01013323,E05015091
E01013324,E05015090
E01013325,E05015081
E01013326,E05015082
E01013327,E05015090
E01013328,E05015090
E01013329,E05015091
E01013330,E05015092
E01013331,E05015092
E01013332,E05015092
E01013333,E05015092
E01013334,E05015092
E01013335,E05010311
E01013336,E05010311
E01013337,E05010311
E01013338,E05010311
E01013339,E05010311
E01013340,E05010312
E01013341,E05010312
E01013342,E05010312
E01013343,E05010318
E01013344,E05010313
E01013345,E05010313
E01013346,E05010327
E01013347,E05010313
E01013348,E05010318
E01013349,E05010313
E01013350,E05010313
E01013351,E05010326
E01013352,E05010326
E01013353,E05010315
E01013354,E05010315
E01013355,E05010315
E01013356,E05010315
E01013357,E05010315
E01013358,E05010315
E01013359,E05010315
E01013360,E05010316
E01013361,E05010316
E01013362,E05010316
E01013363,E05010316
E01013364,E05010316
E01013366,E05010318
E01013368,E05010318
E01013369,E05010318
E01013370,E05010319
E01013371,E05010319
E01013372,E05010319
E01013373,E05010319
E01013374,E05010319
E01013375,E05010319
E01013376,E05010319
E01013377,E05010319
E01013378,E05010317
E01013379,E05010320
E01013380,E05010320
E01013381,E05010320
E01013382,E05010320
E01013383,E05010320
E01013384,E05010320
E01013385,E05010320
E01013386,E05010320
E01013387,E05010321
E01013388,E05010321
E01013389,E05010321
E01013390,E05010322
E01013391,E05010322
E01013392,E05010322
E01013393,E05010322
E01013394,E05010322
E01013395,E05010322
E01013396,E05010322
E01013397,E05010322
E01013398,E05010323
E01013399,E05010323
E01013400,E05010318
E01013401,E05010323
E01013402,E05010323
E01013403,E05010323
E01013404,E05010324
E01013405,E05010324
E01013406,E05010324
E01013407,E05010324
E01013408,E05010324
E01013409,E05010324
E01013410,E05010324
E01013411,E05010324
E01013412,E05010325
E01013413,E05010325
E01013414,E05010325
E01013416,E05010325
E01013417,E05010325
E01013418,E05010325
E01013419,E05010326
E01013420,E05010326
E01013421,E05010328
E01013422,E05010328
E01013423,E05010314
E01013424,E05010314
E01013425,E05010314
E01013426,E05010328
E01013427,E05010328
E01013428,E05010327
E01013429,E05010328
E01013430,E05010328
E01013431,E05010327
E01013432,E05010327
E01013433,E05010327
E01013434,E05010327
E01013435,E05010327
E01013436,E05010329
E01013437,E05010329
E01013438,E05010329
E01013439,E05010329
E01013440,E05010329
E01013441,E05010330
E01013442,E05010330
E01013443,E05010330
E01013444,E05010330
E01013445,E05010330
E01013446,E05010330
E01013447,E05010330
E01013448,E05010330
E01013449,E05010330
E01013450,E05010331
E01013451,E05010331
E01013452,E05010331
E01013453,E05015507
E01013454,E05015507
E01013455,E05015507
E01013456,E05015507
E01013457,E05015507
E01013458,E05015507
E01013459,E05015521
E01013460,E05015507
E01013461,E05015508
E01013462,E05015508
E01013463,E05015508
E01013464,E05015508
E01013465,E05015508
E01013466,E05015508
E01013467,E05015508
E01013468,E05015508
E01013469,E05015508
E01013470,E05015509
E01013471,E05015509
E01013472,E05015509
E01013473,E05015509
E01013474,E05015509
E01013475,E05015509
E01013476,E05015509
E01013477,E05015509
E01013480,E05015511
E01013481,E05015511
E01013483,E05015511
E01013484,E05015511
E01013485,E05015511
E01013486,E05015511
E01013487,E05015521
E01013488,E05015512
E01013489,E05015512
E01013490,E05015512
E01013491,E05015512
E01013492,E05015512
E01013493,E05015512
E01013494,E05015512
E01013495,E05015512
E01013496,E05015510
E01013497,E05015510
E01013498,E05015510
E01013499,E05015510
E01013500,E05015510
E01013501,E05015510
E01013502,E05015510
E01013503,E05015510
E01013504,E05015510
E01013505,E05015515
E01013506,E05015522
E01013507,E05015513
E01013508,E05015513
E01013509,E05015513
E01013510,E05015513
E01013511,E05015513
E01013512,E05015513
E01013513,E05015514
E01013514,E05015516
E01013515,E05015516
E01013517,E05015516
E01013518,E05015516
E01013519,E05015510
E01013520,E05015516
E01013521,E05015516
E01013522,E05015517
E01013523,E05015517
E01013524,E05015517
E01013525,E05015517
E01013526,E05015517
E01013527,E05015517
E01013528,E05015517
E01013529,E05015517
E01013530,E05015514
E01013531,E05015514
E01013532,E05015514
E01013533,E05015515
E01013534,E05015514
E01013535,E05015515
E01013536,E05015515
E01013537,E05015515
E01013538,E05015515
E01013539,E05015518
E01013540,E05015518
E01013541,E05015518
E01013542,E05015507
E01013543,E05015518
E01013544,E05015518
E01013545,E05015518
E01013546,E05015518
E01013547,E05015519
E01013548,E05015519
E01013549,E05015519
E01013550,E05015519
E01013551,E05015519
E01013552,E05015519
E01013553,E05015519
E01013554,E05015519
E01013555,E05015519
E01013556,E05015520
E01013557,E05015520
E01013558,E05015520
E01013559,E05015520
E01013560,E05015520
E01013561,E05015520
E01013562,E05015520
E01013563,E05015520
E01013564,E05015520
E01013565,E05015521
E01013566,E05015521
E01013567,E05015521
E01013568,E05015521
E01013569,E05015521
E01013570,E05015521
E01013571,E05015521
E01013572,E05015512
E01013573,E05015521
E01013574,E05015522
E01013575,E05015522
E01013576,E05015522
E01013577,E05015522
E01013578,E05015522
E01013579,E05015522
E01013580,E05015522
E01013581,E05015514
E01013582,E05015514
E01013583,E05015523
E01013584,E05015523
E01013585,E05015523
E01013586,E05015523
E01013587,E05015523
E01013588,E05015523
E01013589,E05015523
E01013590,E05015523
E01013591,E05015523
E01013592,E05015524
E01013593,E05015524
E01013594,E05015524
E01013595,E05015524
E01013596,E05015524
E01013597,E05015524
E01013598,E05015524
E01013599,E05015524
E01013600,E05010458
E01013601,E05010458
E01013602,E05010458
E01013603,E05010458
E01013604,E05010458
E01013605,E05010458
E01013606,E05010458
E01013608,E05010459
E01013609,E05010459
E01013610,E05010459
E01013611,E05010459
E01013612,E05010459
E01013613,E05010459
E01013614,E05010459
E01013615,E05010460
E01013616,E05010460
E01013617,E05010460
E01013618,E05010460
E01013619,E05010460
E01013620,E05010460
E01013621,E05010460
E01013622,E05010460
E01013623,E05010460
E01013624,E05010470
E01013625,E05010461
E01013626,E05010470
E01013627,E05010470
E01013628,E05010461
E01013629,E05010470
E01013630,E05010470
E01013631,E05010462
E01013632,E05010462
E01013633,E05010462
E01013634,E05010462
E01013635,E05010462
E01013636,E05010462
E01013637,E05010462
E01013638,E05010462
E01013639,E05010462
E01013640,E05010462
E01013641,E05010462
E01013642,E05010463
E01013643,E05010463
E01013648,E05010471
E01013649,E05010463
E01013650,E05010463
E01013651,E05010475
E01013652,E05010475
E01013653,E05010469
E01013654,E05010469
E01013655,E05010469
E01013656,E05010469
E01013657,E05010469
E01013658,E05010469
E01013659,E05010469
E01013660,E05010464
E01013661,E05010464
E01013662,E05010469
E01013663,E05010469
E01013664,E05010464
E01013665,E05010469
E01013666,E05010464
E01013667,E05010464
E01013668,E05010464
E01013669,E05010464
E01013670,E05010464
E01013671,E05010464
E01013672,E05010464
E01013673,E05010465
E01013674,E05010465
E01013675,E05010465
E01013676,E05010465
E01013677,E05010465
E01013678,E05010465
E01013679,E05010465
E01013680,E05010466
E01013681,E05010466
E01013682,E05010466
E01013683,E05010466
E01013684,E05010466
E01013685,E05010466
E01013686,E05010458
E01013687,E05010471
E01013688,E05010471
E01013689,E05010463
E01013690,E05010471
E01013691,E05010471
E01013692,E05010471
E01013693,E05010471
E01013694,E05010467
E01013696,E05010467
E01013698,E05010467
E01013699,E05010467
E01013700,E05010467
E01013702,E05010468
E01013703,E05010468
E01013704,E05010468
E01013705,E05010468
E01013706,E05010468
E01013707,E05010468
E01013709,E05010468
E01013710,E05010473
E01013711,E05010468
E01013712,E05010468
E01013713,E05010461
E01013714,E05010461
E01013715,E05010461
E01013717,E05010461
E01013718,E05010461
E01013719,E05010461
E01013720,E05010461
E01013721,E05010460
E01013722,E05010477
E01013723,E05010477
E01013725,E05010466
E01013726,E05010477
E01013727,E05010477
E01013728,E05010477
E01013729,E05010477
E01013730,E05010477
E01013731,E05010477
E01013732,E05010475
E01013733,E05010475
E01013734,E05010470
E01013735,E05010470
E01013736,E05010475
E01013737,E05010475
E01013738,E05010470
E01013739,E05010470
E01013740,E05010470
E01013741,E05010470
E01013742,E05010478
E01013743,E05010478
E01013744,E05010478
E01013745,E05010472
E01013746,E05010478
E01013747,E05010472
E01013748,E05010478
E01013749,E05010472
E01013750,E05010472
E01013751,E05010472
E01013752,E05010472
E01013753,E05010472
E01013754,E05010478
E01013755,E05010478
E01013756,E05010473
E01013757,E05010473
E01013758,E05010473
E01013759,E05010473
E01013760,E05010473
E01013761,E05010473
E01013762,E05010473
E01013763,E05010473
E01013764,E05010472
E01013765,E05010473
E01013766,E05010473
E01013767,E05010474
E01013768,E05010474
E01013770,E05010474
E01013771,E05010474
E01013772,E05010474
E01013773,E05010474
E01013774,E05010476
E01013776,E05010476
E01013777,E05010462
E01013779,E05010476
E01013780,E05010477
E01013781,E05010466
E01013782,E05010476
E01013783,E05010477
E01013784,E05010476
E01013785,E05010477
E01013786,E05010466
E01013787,E05012633
E01013788,E05012634
E01013789,E05012635
E01013790,E05012636
E01013791,E05012637
E01013792,E05012640
E01013793,E05012638
E01013794,E05012639
E01013795,E05012633
E01013796,E05012640
E01013797,E05012640
E01013798,E05012641
E01013799,E05012641
E01013800,E05012642
E01013803,E05012643
E01013804,E05012644
E01013805,E05012644
E01013806,E05012645
E01013807,E05012645
E01013808,E05012645
E01013809,E05012646
E01013810,E05012281
E01013811,E05012281
E01013812,E05012281
E01013813,E05012281
E01013814,E05012281
E01013815,E05012281
E01013816,E05012281
E01013817,E05012270
E01013818,E05012270
E01013819,E05012270
E01013820,E05012270
E01013821,E05012270
E01013822,E05012270
E01013823,E05012270
E01013824,E05012270
E01013825,E05012270
E01013826,E05012270
E01013827,E05012271
E01013828,E05012271
E01013829,E05012271
E01013830,E05012271
E01013831,E05012271
E01013832,E05012271
E01013833,E05012271
E01013834,E05012271
E01013835,E05012271
E01013836,E05012271
E01013837,E05012272
E01013838,E05012272
E01013839,E05012272
E01013840,E05012272
E01013841,E05012272
E01013842,E05012272
E01013843,E05012272
E01013844,E05012272
E01013845,E05012272
E01013846,E05012281
E01013847,E05012272
E01013849,E05012273
E01013850,E05012273
E01013851,E05012273
E01013852,E05012273
E01013853,E05012273
E01013854,E05012273
E01013855,E05012273
E01013856,E05012273
E01013858,E05012274
E01013859,E05012274
E01013860,E05012274
E01013861,E05012274
E01013862,E05012274
E01013863,E05012274
E01013864,E05012274
E01013865,E05012270
E01013866,E05012274
E01013867,E05012274
E01013868,E05012274
E01013870,E05012285
E01013871,E05012285
E01013872,E05012285
E01013873,E05012285
E01013874,E05012285
E01013875,E05012275
E01013876,E05012275
E01013877,E05012275
E01013878,E05012275
E01013879,E05012275
E01013880,E05012275
E01013881,E05012275
E01013882,E05012275
E01013883,E05012275
E01013884,E05012275
E01013885,E05012275
E01013886,E05012276
E01013887,E05012276
E01013888,E05012276
E01013889,E05012276
E01013890,E05012276
E01013891,E05012276
E01013892,E05012276
E01013893,E05012276
E01013894,E05012276
E01013895,E05012279
E01013896,E05012279
E01013897,E05012278
E01013898,E05012279
E01013899,E05012278
